1.13._Takto_žáky_zkoušet_nechceme.txt,dotazy,Ne
1.85._ODS_podpořila_další_volbu_Klause_reformy_a_radar.txt,kriterium,vyhovující
1.85._ODS_podpořila_další_volbu_Klause_reformy_a_radar.txt,odstavce,2
1.85._ODS_podpořila_další_volbu_Klause_reformy_a_radar.txt,politicka_zprava,Ano
1.85._ODS_podpořila_další_volbu_Klause_reformy_a_radar.txt,vecne,Ano
1.85._ODS_podpořila_další_volbu_Klause_reformy_a_radar.txt,vyvazenost,různé úhly pohledu
1.85._ODS_podpořila_další_volbu_Klause_reformy_a_radar.txt,obtezujici_okolnosti,Ne
1.85._ODS_podpořila_další_volbu_Klause_reformy_a_radar.txt,dotazy,Ne
1.53._Říman:_o_žalobě_na_EK_kvůli_emisím_rozhodne_analýza.txt,kriterium,vyhovující
1.53._Říman:_o_žalobě_na_EK_kvůli_emisím_rozhodne_analýza.txt,odstavce,7
1.53._Říman:_o_žalobě_na_EK_kvůli_emisím_rozhodne_analýza.txt,politicka_zprava,Ano
1.53._Říman:_o_žalobě_na_EK_kvůli_emisím_rozhodne_analýza.txt,vecne,Ano
1.53._Říman:_o_žalobě_na_EK_kvůli_emisím_rozhodne_analýza.txt,vyvazenost,různé úhly pohledu
1.53._Říman:_o_žalobě_na_EK_kvůli_emisím_rozhodne_analýza.txt,obtezujici_okolnosti,Ne
1.53._Říman:_o_žalobě_na_EK_kvůli_emisím_rozhodne_analýza.txt,dotazy,Ne
1.80._ČESKÝ_RUCH.txt,kriterium,nezpravodajský
1.80._ČESKÝ_RUCH.txt,odstavce,1
1.80._ČESKÝ_RUCH.txt,politicka_zprava,Ne
1.80._ČESKÝ_RUCH.txt,vecne,Ne
1.80._ČESKÝ_RUCH.txt,vyvazenost,absence zdrojů a úhlů pohledu
1.80._ČESKÝ_RUCH.txt,obtezujici_okolnosti,Ne
1.80._ČESKÝ_RUCH.txt,dotazy,Ne
1.44._ČNB_v_loňském_roce_skončila_ve_ztrátě_564_miliardy_korun.txt,kriterium,vyhovující
1.44._ČNB_v_loňském_roce_skončila_ve_ztrátě_564_miliardy_korun.txt,odstavce,6
1.44._ČNB_v_loňském_roce_skončila_ve_ztrátě_564_miliardy_korun.txt,politicka_zprava,Ano
1.44._ČNB_v_loňském_roce_skončila_ve_ztrátě_564_miliardy_korun.txt,vecne,Ano
1.44._ČNB_v_loňském_roce_skončila_ve_ztrátě_564_miliardy_korun.txt,vyvazenost,různé úhly pohledu
1.44._ČNB_v_loňském_roce_skončila_ve_ztrátě_564_miliardy_korun.txt,obtezujici_okolnosti,Ne
1.44._ČNB_v_loňském_roce_skončila_ve_ztrátě_564_miliardy_korun.txt,dotazy,Ne
1.31._Akcie_ČEZ_jsou_opět_nad_940_Kč.txt,kriterium,nezpravodajský
1.31._Akcie_ČEZ_jsou_opět_nad_940_Kč.txt,odstavce,3
1.31._Akcie_ČEZ_jsou_opět_nad_940_Kč.txt,politicka_zprava,Ne
1.31._Akcie_ČEZ_jsou_opět_nad_940_Kč.txt,vecne,Ne
1.31._Akcie_ČEZ_jsou_opět_nad_940_Kč.txt,vyvazenost,jednostrannost
1.31._Akcie_ČEZ_jsou_opět_nad_940_Kč.txt,obtezujici_okolnosti,Ne
1.31._Akcie_ČEZ_jsou_opět_nad_940_Kč.txt,dotazy,Ne
1.22._Co_říkáte_zkouškám?.txt,kriterium,vyhovující
1.22._Co_říkáte_zkouškám?.txt,odstavce,3
1.22._Co_říkáte_zkouškám?.txt,politicka_zprava,Ano
1.22._Co_říkáte_zkouškám?.txt,vecne,Ano
1.22._Co_říkáte_zkouškám?.txt,vyvazenost,různé úhly pohledu
1.22._Co_říkáte_zkouškám?.txt,obtezujici_okolnosti,Ne
1.22._Co_říkáte_zkouškám?.txt,dotazy,Ne
1.84._V_cizině_chtějí_český_systém_prodeje_letenek.txt,kriterium,vyhovující
1.84._V_cizině_chtějí_český_systém_prodeje_letenek.txt,odstavce,9
1.84._V_cizině_chtějí_český_systém_prodeje_letenek.txt,politicka_zprava,Ne
1.84._V_cizině_chtějí_český_systém_prodeje_letenek.txt,vecne,Ne
1.84._V_cizině_chtějí_český_systém_prodeje_letenek.txt,vyvazenost,různé úhly pohledu
1.84._V_cizině_chtějí_český_systém_prodeje_letenek.txt,obtezujici_okolnosti,Ne
1.84._V_cizině_chtějí_český_systém_prodeje_letenek.txt,dotazy,Ne
1.76._Vláda_důkladně_prověří_Budvar.txt,kriterium,vyhovující
1.76._Vláda_důkladně_prověří_Budvar.txt,odstavce,2
1.76._Vláda_důkladně_prověří_Budvar.txt,politicka_zprava,Ano
1.76._Vláda_důkladně_prověří_Budvar.txt,vecne,Ano
1.76._Vláda_důkladně_prověří_Budvar.txt,vyvazenost,jednostrannost
1.76._Vláda_důkladně_prověří_Budvar.txt,obtezujici_okolnosti,Ne
1.76._Vláda_důkladně_prověří_Budvar.txt,dotazy,Ne
1.92._Lidé_nevěří_nabídkám_levné_letecké_přepravy.txt,kriterium,vyhovující
1.92._Lidé_nevěří_nabídkám_levné_letecké_přepravy.txt,odstavce,2
1.92._Lidé_nevěří_nabídkám_levné_letecké_přepravy.txt,politicka_zprava,Ne
1.92._Lidé_nevěří_nabídkám_levné_letecké_přepravy.txt,vecne,Ne
1.92._Lidé_nevěří_nabídkám_levné_letecké_přepravy.txt,vyvazenost,různé úhly pohledu
1.92._Lidé_nevěří_nabídkám_levné_letecké_přepravy.txt,obtezujici_okolnosti,Ne
1.92._Lidé_nevěří_nabídkám_levné_letecké_přepravy.txt,dotazy,Ne
1.21._Jak_„naučit“_děti_číst.txt,kriterium,nezpravodajský
1.21._Jak_„naučit“_děti_číst.txt,odstavce,8
1.21._Jak_„naučit“_děti_číst.txt,politicka_zprava,Ne
1.21._Jak_„naučit“_děti_číst.txt,vecne,Ne
1.21._Jak_„naučit“_děti_číst.txt,vyvazenost,různé úhly pohledu
1.21._Jak_„naučit“_děti_číst.txt,obtezujici_okolnosti,Ne
1.21._Jak_„naučit“_děti_číst.txt,dotazy,Ne
1.3._Test_MF_DNES:_Přijímačky_jsou_těžké_i_pro_dospělé.txt,kriterium,vyhovující
1.3._Test_MF_DNES:_Přijímačky_jsou_těžké_i_pro_dospělé.txt,odstavce,3
1.3._Test_MF_DNES:_Přijímačky_jsou_těžké_i_pro_dospělé.txt,politicka_zprava,Ne
1.3._Test_MF_DNES:_Přijímačky_jsou_těžké_i_pro_dospělé.txt,vecne,Ne
1.3._Test_MF_DNES:_Přijímačky_jsou_těžké_i_pro_dospělé.txt,vyvazenost,různé úhly pohledu
1.3._Test_MF_DNES:_Přijímačky_jsou_těžké_i_pro_dospělé.txt,obtezujici_okolnosti,Ne
1.3._Test_MF_DNES:_Přijímačky_jsou_těžké_i_pro_dospělé.txt,dotazy,Ne
1.67._Vybrali_si_hezký_název_říká_jeho_autor_Zeman.txt,kriterium,vyhovující
1.67._Vybrali_si_hezký_název_říká_jeho_autor_Zeman.txt,odstavce,6
1.67._Vybrali_si_hezký_název_říká_jeho_autor_Zeman.txt,politicka_zprava,Ano
1.67._Vybrali_si_hezký_název_říká_jeho_autor_Zeman.txt,vecne,Ano
1.67._Vybrali_si_hezký_název_říká_jeho_autor_Zeman.txt,vyvazenost,různé úhly pohledu
1.67._Vybrali_si_hezký_název_říká_jeho_autor_Zeman.txt,obtezujici_okolnosti,Ne
1.67._Vybrali_si_hezký_název_říká_jeho_autor_Zeman.txt,dotazy,Ne
1.83._Za_které_léky_se_neplatí_lze_zjistit_na_internetu.txt,kriterium,vyhovující
1.83._Za_které_léky_se_neplatí_lze_zjistit_na_internetu.txt,odstavce,9
1.83._Za_které_léky_se_neplatí_lze_zjistit_na_internetu.txt,politicka_zprava,Ne
1.83._Za_které_léky_se_neplatí_lze_zjistit_na_internetu.txt,vecne,Ano
1.83._Za_které_léky_se_neplatí_lze_zjistit_na_internetu.txt,vyvazenost,různé úhly pohledu
1.83._Za_které_léky_se_neplatí_lze_zjistit_na_internetu.txt,obtezujici_okolnosti,Ano
1.83._Za_které_léky_se_neplatí_lze_zjistit_na_internetu.txt,dotazy,Ne
1.79._Volfová_neuspěla_známé_tváře_nepřišly.txt,kriterium,vyhovující
1.79._Volfová_neuspěla_známé_tváře_nepřišly.txt,odstavce,25
1.79._Volfová_neuspěla_známé_tváře_nepřišly.txt,politicka_zprava,Ano
1.79._Volfová_neuspěla_známé_tváře_nepřišly.txt,vecne,Ano
1.79._Volfová_neuspěla_známé_tváře_nepřišly.txt,vyvazenost,různé úhly pohledu
1.79._Volfová_neuspěla_známé_tváře_nepřišly.txt,obtezujici_okolnosti,Ne
1.79._Volfová_neuspěla_známé_tváře_nepřišly.txt,dotazy,Ne
1.1._Zelení_chtějí_hlavu_Čunka.txt,kriterium,vyhovující
1.1._Zelení_chtějí_hlavu_Čunka.txt,odstavce,3
1.1._Zelení_chtějí_hlavu_Čunka.txt,politicka_zprava,Ano
1.1._Zelení_chtějí_hlavu_Čunka.txt,vecne,Ano
1.1._Zelení_chtějí_hlavu_Čunka.txt,vyvazenost,různé úhly pohledu
1.1._Zelení_chtějí_hlavu_Čunka.txt,obtezujici_okolnosti,Ne
1.1._Zelení_chtějí_hlavu_Čunka.txt,dotazy,Ne
1.74._Národní_fotbalový_stadion_zatím_nebude.txt,kriterium,vyhovující
1.74._Národní_fotbalový_stadion_zatím_nebude.txt,odstavce,1
1.74._Národní_fotbalový_stadion_zatím_nebude.txt,politicka_zprava,Ano
1.74._Národní_fotbalový_stadion_zatím_nebude.txt,vecne,Ano
1.74._Národní_fotbalový_stadion_zatím_nebude.txt,vyvazenost,jednostrannost
1.74._Národní_fotbalový_stadion_zatím_nebude.txt,obtezujici_okolnosti,Ne
1.74._Národní_fotbalový_stadion_zatím_nebude.txt,dotazy,Ne
1.69._Hvězda_dříve_patřila_rejdařům.txt,kriterium,vyhovující
1.69._Hvězda_dříve_patřila_rejdařům.txt,odstavce,2
1.69._Hvězda_dříve_patřila_rejdařům.txt,politicka_zprava,Ano
1.69._Hvězda_dříve_patřila_rejdařům.txt,vecne,Ano
1.69._Hvězda_dříve_patřila_rejdařům.txt,vyvazenost,různé úhly pohledu
1.69._Hvězda_dříve_patřila_rejdařům.txt,obtezujici_okolnosti,Ne
1.69._Hvězda_dříve_patřila_rejdařům.txt,dotazy,Ne
1.89._Padělky_měly_zničit_Británii_vězňům_zachránily_život.txt,kriterium,vyhovující
1.89._Padělky_měly_zničit_Británii_vězňům_zachránily_život.txt,odstavce,8
1.89._Padělky_měly_zničit_Británii_vězňům_zachránily_život.txt,politicka_zprava,Ne
1.89._Padělky_měly_zničit_Británii_vězňům_zachránily_život.txt,vecne,Ne
1.89._Padělky_měly_zničit_Británii_vězňům_zachránily_život.txt,vyvazenost,různé úhly pohledu
1.89._Padělky_měly_zničit_Británii_vězňům_zachránily_život.txt,obtezujici_okolnosti,Ne
1.89._Padělky_měly_zničit_Británii_vězňům_zachránily_život.txt,dotazy,Ne
1.14._Velikonoce_budou_slunečné.txt,kriterium,nezpravodajský
1.14._Velikonoce_budou_slunečné.txt,odstavce,14
1.14._Velikonoce_budou_slunečné.txt,politicka_zprava,Ne
1.14._Velikonoce_budou_slunečné.txt,vecne,Ne
1.14._Velikonoce_budou_slunečné.txt,vyvazenost,absence zdrojů a úhlů pohledu
1.14._Velikonoce_budou_slunečné.txt,obtezujici_okolnosti,Ne
1.14._Velikonoce_budou_slunečné.txt,dotazy,Ne
1.50._Najel_na_strážníka.txt,kriterium,vyhovující
1.50._Najel_na_strážníka.txt,odstavce,2
1.50._Najel_na_strážníka.txt,politicka_zprava,Ne
1.50._Najel_na_strážníka.txt,vecne,Ne
1.50._Najel_na_strážníka.txt,vyvazenost,absence zdrojů a úhlů pohledu
1.50._Najel_na_strážníka.txt,obtezujici_okolnosti,Ne
1.50._Najel_na_strážníka.txt,dotazy,Ne
1.77._Hruda:_Bruselu_jsme_nemuseli_nic_vracet.txt,kriterium,vyhovující
1.77._Hruda:_Bruselu_jsme_nemuseli_nic_vracet.txt,odstavce,3
1.77._Hruda:_Bruselu_jsme_nemuseli_nic_vracet.txt,politicka_zprava,Ano
1.77._Hruda:_Bruselu_jsme_nemuseli_nic_vracet.txt,vecne,Ano
1.77._Hruda:_Bruselu_jsme_nemuseli_nic_vracet.txt,vyvazenost,různé úhly pohledu
1.77._Hruda:_Bruselu_jsme_nemuseli_nic_vracet.txt,obtezujici_okolnosti,Ne
1.77._Hruda:_Bruselu_jsme_nemuseli_nic_vracet.txt,dotazy,Ne
1.46._Co_říkají_ke_spolupráci_ODS_a_KSČM.txt,kriterium,vyhovující
1.46._Co_říkají_ke_spolupráci_ODS_a_KSČM.txt,odstavce,3
1.46._Co_říkají_ke_spolupráci_ODS_a_KSČM.txt,politicka_zprava,Ano
1.46._Co_říkají_ke_spolupráci_ODS_a_KSČM.txt,vecne,Ano
1.46._Co_říkají_ke_spolupráci_ODS_a_KSČM.txt,vyvazenost,různé úhly pohledu
1.46._Co_říkají_ke_spolupráci_ODS_a_KSČM.txt,obtezujici_okolnosti,Ne
1.46._Co_říkají_ke_spolupráci_ODS_a_KSČM.txt,dotazy,Ne
1.7._Opilý_chlapec_ohrožoval_lidi_mačetou.txt,kriterium,vyhovující
1.7._Opilý_chlapec_ohrožoval_lidi_mačetou.txt,odstavce,2
1.7._Opilý_chlapec_ohrožoval_lidi_mačetou.txt,politicka_zprava,Ne
1.7._Opilý_chlapec_ohrožoval_lidi_mačetou.txt,vecne,Ne
1.7._Opilý_chlapec_ohrožoval_lidi_mačetou.txt,vyvazenost,jednostrannost
1.7._Opilý_chlapec_ohrožoval_lidi_mačetou.txt,obtezujici_okolnosti,Ne
1.7._Opilý_chlapec_ohrožoval_lidi_mačetou.txt,dotazy,Ne
1.97._Omluva.txt,kriterium,vyhovující
1.97._Omluva.txt,odstavce,1
1.97._Omluva.txt,politicka_zprava,Ne
1.97._Omluva.txt,vecne,Ne
1.97._Omluva.txt,vyvazenost,absence zdrojů a úhlů pohledu
1.97._Omluva.txt,obtezujici_okolnosti,Ne
1.97._Omluva.txt,dotazy,Ne
1.17._ČSSD_kvůli_Kubicemu_dává_trestní_oznámení.txt,kriterium,vyhovující
1.17._ČSSD_kvůli_Kubicemu_dává_trestní_oznámení.txt,odstavce,1
1.17._ČSSD_kvůli_Kubicemu_dává_trestní_oznámení.txt,politicka_zprava,Ano
1.17._ČSSD_kvůli_Kubicemu_dává_trestní_oznámení.txt,vecne,Ano
1.17._ČSSD_kvůli_Kubicemu_dává_trestní_oznámení.txt,vyvazenost,různé úhly pohledu
1.17._ČSSD_kvůli_Kubicemu_dává_trestní_oznámení.txt,obtezujici_okolnosti,Ne
1.17._ČSSD_kvůli_Kubicemu_dává_trestní_oznámení.txt,dotazy,Ne
1.72._O_nájem_olomouckých_nemocnic_bude_boj.txt,kriterium,vyhovující
1.72._O_nájem_olomouckých_nemocnic_bude_boj.txt,odstavce,25
1.72._O_nájem_olomouckých_nemocnic_bude_boj.txt,politicka_zprava,Ano
1.72._O_nájem_olomouckých_nemocnic_bude_boj.txt,vecne,Ano
1.72._O_nájem_olomouckých_nemocnic_bude_boj.txt,vyvazenost,různé úhly pohledu
1.72._O_nájem_olomouckých_nemocnic_bude_boj.txt,obtezujici_okolnosti,Ne
1.72._O_nájem_olomouckých_nemocnic_bude_boj.txt,dotazy,Ne
1.64._Křehká_květinka_má_stranu.txt,kriterium,vyhovující
1.64._Křehká_květinka_má_stranu.txt,odstavce,6
1.64._Křehká_květinka_má_stranu.txt,politicka_zprava,Ano
1.64._Křehká_květinka_má_stranu.txt,vecne,Ano
1.64._Křehká_květinka_má_stranu.txt,vyvazenost,různé úhly pohledu
1.64._Křehká_květinka_má_stranu.txt,obtezujici_okolnosti,Ne
1.64._Křehká_květinka_má_stranu.txt,dotazy,Ne
1.18._Do_zoo_se_„slétlo“_nejvíc_Slavíků.txt,kriterium,vyhovující
1.18._Do_zoo_se_„slétlo“_nejvíc_Slavíků.txt,odstavce,2
1.18._Do_zoo_se_„slétlo“_nejvíc_Slavíků.txt,politicka_zprava,Ne
1.18._Do_zoo_se_„slétlo“_nejvíc_Slavíků.txt,vecne,Ne
1.18._Do_zoo_se_„slétlo“_nejvíc_Slavíků.txt,vyvazenost,jednostrannost
1.18._Do_zoo_se_„slétlo“_nejvíc_Slavíků.txt,obtezujici_okolnosti,Ne
1.18._Do_zoo_se_„slétlo“_nejvíc_Slavíků.txt,dotazy,Ne
1.56._Češi_a_Němci_o_nacionalismu_a_strachu.txt,kriterium,nezpravodajský
1.56._Češi_a_Němci_o_nacionalismu_a_strachu.txt,odstavce,6
1.56._Češi_a_Němci_o_nacionalismu_a_strachu.txt,politicka_zprava,Ano
1.56._Češi_a_Němci_o_nacionalismu_a_strachu.txt,vecne,Ano
1.56._Češi_a_Němci_o_nacionalismu_a_strachu.txt,vyvazenost,různé úhly pohledu
1.56._Češi_a_Němci_o_nacionalismu_a_strachu.txt,obtezujici_okolnosti,Ne
1.56._Češi_a_Němci_o_nacionalismu_a_strachu.txt,dotazy,Ne
1.58._Buď_Čunek_nebo_my_navrhovala_část_zelených.txt,kriterium,vyhovující
1.58._Buď_Čunek_nebo_my_navrhovala_část_zelených.txt,odstavce,8
1.58._Buď_Čunek_nebo_my_navrhovala_část_zelených.txt,politicka_zprava,Ano
1.58._Buď_Čunek_nebo_my_navrhovala_část_zelených.txt,vecne,Ano
1.58._Buď_Čunek_nebo_my_navrhovala_část_zelených.txt,vyvazenost,různé úhly pohledu
1.58._Buď_Čunek_nebo_my_navrhovala_část_zelených.txt,obtezujici_okolnosti,Ne
1.58._Buď_Čunek_nebo_my_navrhovala_část_zelených.txt,dotazy,Ne
1.19._Na_všechny_kamery_musí_být_povolení.txt,kriterium,vyhovující
1.19._Na_všechny_kamery_musí_být_povolení.txt,odstavce,9
1.19._Na_všechny_kamery_musí_být_povolení.txt,politicka_zprava,Ne
1.19._Na_všechny_kamery_musí_být_povolení.txt,vecne,Ano
1.19._Na_všechny_kamery_musí_být_povolení.txt,vyvazenost,různé úhly pohledu
1.19._Na_všechny_kamery_musí_být_povolení.txt,obtezujici_okolnosti,Ano
1.19._Na_všechny_kamery_musí_být_povolení.txt,dotazy,Ne
1.23._Velikonoce_budou_slunečné.txt,kriterium,nezpravodajský
1.23._Velikonoce_budou_slunečné.txt,odstavce,2
1.23._Velikonoce_budou_slunečné.txt,politicka_zprava,Ne
1.23._Velikonoce_budou_slunečné.txt,vecne,Ne
1.23._Velikonoce_budou_slunečné.txt,vyvazenost,absence zdrojů a úhlů pohledu
1.23._Velikonoce_budou_slunečné.txt,obtezujici_okolnosti,Ne
1.23._Velikonoce_budou_slunečné.txt,dotazy,Ne
1.75._Lobkovický_palác_láká_na_hvězdnou_expozici.txt,kriterium,vyhovující
1.75._Lobkovický_palác_láká_na_hvězdnou_expozici.txt,odstavce,1
1.75._Lobkovický_palác_láká_na_hvězdnou_expozici.txt,politicka_zprava,Ne
1.75._Lobkovický_palác_láká_na_hvězdnou_expozici.txt,vecne,Ne
1.75._Lobkovický_palác_láká_na_hvězdnou_expozici.txt,vyvazenost,absence zdrojů a úhlů pohledu
1.75._Lobkovický_palác_láká_na_hvězdnou_expozici.txt,obtezujici_okolnosti,Ne
1.75._Lobkovický_palác_láká_na_hvězdnou_expozici.txt,dotazy,Ne
1.60._Jak_StB_vydírala_Nohavicu.txt,kriterium,vyhovující
1.60._Jak_StB_vydírala_Nohavicu.txt,odstavce,2
1.60._Jak_StB_vydírala_Nohavicu.txt,politicka_zprava,Ano
1.60._Jak_StB_vydírala_Nohavicu.txt,vecne,Ano
1.60._Jak_StB_vydírala_Nohavicu.txt,vyvazenost,různé úhly pohledu
1.60._Jak_StB_vydírala_Nohavicu.txt,obtezujici_okolnosti,Ne
1.60._Jak_StB_vydírala_Nohavicu.txt,dotazy,Ne
1.95._Za_tři_měsíce_vyneslo_mýtné_132_miliardy.txt,kriterium,vyhovující
1.95._Za_tři_měsíce_vyneslo_mýtné_132_miliardy.txt,odstavce,2
1.95._Za_tři_měsíce_vyneslo_mýtné_132_miliardy.txt,politicka_zprava,Ano
1.95._Za_tři_měsíce_vyneslo_mýtné_132_miliardy.txt,vecne,Ano
1.95._Za_tři_měsíce_vyneslo_mýtné_132_miliardy.txt,vyvazenost,jednostrannost
1.95._Za_tři_měsíce_vyneslo_mýtné_132_miliardy.txt,obtezujici_okolnosti,Ne
1.95._Za_tři_měsíce_vyneslo_mýtné_132_miliardy.txt,dotazy,Ne
1.57._Policisté_zatýkali_podle_manuálu.txt,kriterium,vyhovující
1.57._Policisté_zatýkali_podle_manuálu.txt,odstavce,2
1.57._Policisté_zatýkali_podle_manuálu.txt,politicka_zprava,Ano
1.57._Policisté_zatýkali_podle_manuálu.txt,vecne,Ano
1.57._Policisté_zatýkali_podle_manuálu.txt,vyvazenost,různé úhly pohledu
1.57._Policisté_zatýkali_podle_manuálu.txt,obtezujici_okolnosti,Ano
1.57._Policisté_zatýkali_podle_manuálu.txt,dotazy,Ne
1.9._Dospělí_se_pořádně_zapotili.txt,kriterium,vyhovující
1.9._Dospělí_se_pořádně_zapotili.txt,odstavce,8
1.9._Dospělí_se_pořádně_zapotili.txt,politicka_zprava,Ano
1.9._Dospělí_se_pořádně_zapotili.txt,vecne,Ano
1.9._Dospělí_se_pořádně_zapotili.txt,vyvazenost,různé úhly pohledu
1.9._Dospělí_se_pořádně_zapotili.txt,obtezujici_okolnosti,Ne
1.9._Dospělí_se_pořádně_zapotili.txt,dotazy,Ne
1.41._Vodáci_odemkli_Lužnici.txt,kriterium,nezpravodajský
1.41._Vodáci_odemkli_Lužnici.txt,odstavce,1
1.41._Vodáci_odemkli_Lužnici.txt,politicka_zprava,Ne
1.41._Vodáci_odemkli_Lužnici.txt,vecne,Ne
1.41._Vodáci_odemkli_Lužnici.txt,vyvazenost,absence zdrojů a úhlů pohledu
1.41._Vodáci_odemkli_Lužnici.txt,obtezujici_okolnosti,Ne
1.41._Vodáci_odemkli_Lužnici.txt,dotazy,Ne
1.81._Zahraniční_dluh_Česka_stoupl_na_122_bilionu_korun.txt,kriterium,vyhovující
1.81._Zahraniční_dluh_Česka_stoupl_na_122_bilionu_korun.txt,odstavce,3
1.81._Zahraniční_dluh_Česka_stoupl_na_122_bilionu_korun.txt,politicka_zprava,Ne
1.81._Zahraniční_dluh_Česka_stoupl_na_122_bilionu_korun.txt,vecne,Ano
1.81._Zahraniční_dluh_Česka_stoupl_na_122_bilionu_korun.txt,vyvazenost,různé úhly pohledu
1.81._Zahraniční_dluh_Česka_stoupl_na_122_bilionu_korun.txt,obtezujici_okolnosti,Ne
1.81._Zahraniční_dluh_Česka_stoupl_na_122_bilionu_korun.txt,dotazy,Ne
1.68._Neonacisté_se_snaží_působit_skrytě.txt,kriterium,vyhovující
1.68._Neonacisté_se_snaží_působit_skrytě.txt,odstavce,6
1.68._Neonacisté_se_snaží_působit_skrytě.txt,politicka_zprava,Ano
1.68._Neonacisté_se_snaží_působit_skrytě.txt,vecne,Ano
1.68._Neonacisté_se_snaží_působit_skrytě.txt,vyvazenost,různé úhly pohledu
